Date,Product_ID,Product_Name,Category,Quantity_Sold,Wholesale_Price,Retail_Price,Revenue,Profit
12-02-2023,8,Belt,Accessories,21,110,159,3339,1029
12-02-2023,9,Watch,Accessories,22,380,419,9218,858
12-02-2023,10,Sneakers,Footwear,21,350,449,9429,2079
13-02-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
13-02-2023,2,Jeans,Pants,11,600,699,7689,1089
13-02-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
13-02-2023,4,Tuxedo, Suits,27,560,669,18063,2943
13-02-2023,5,V-neck -Sweaters,Sweaters,12,420,489,5868,828
13-02-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
13-02-2023,7,Running jacket,Activewear,17,420,499,8483,1343
13-02-2023,8,Belt,Accessories,19,110,159,3021,931
13-02-2023,9,Watch,Accessories,11,380,419,4609,429
13-02-2023,10,Sneakers,Footwear,28,350,449,12572,2772
14-02-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
14-02-2023,2,Jeans,Pants,16,600,699,11184,1584
14-02-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
14-02-2023,4,Tuxedo, Suits,27,560,669,18063,2943
14-02-2023,5,V-neck -Sweaters,Sweaters,22,420,489,10758,1518
14-02-2023,6,Graphic T-shirt,T-shirts,20,150,199,3980,980
14-02-2023,7,Running jacket,Activewear,13,420,499,6487,1027
14-02-2023,8,Belt,Accessories,13,110,159,2067,637
14-02-2023,9,Watch,Accessories,19,380,419,7961,741
14-02-2023,10,Sneakers,Footwear,14,350,449,6286,1386
15-02-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
15-02-2023,2,Jeans,Pants,12,600,699,8388,1188
15-02-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
15-02-2023,4,Tuxedo, Suits,12,560,669,8028,1308
15-02-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
15-02-2023,6,Graphic T-shirt,T-shirts,13,150,199,2587,637
15-02-2023,7,Running jacket,Activewear,27,420,499,13473,2133
15-02-2023,8,Belt,Accessories,26,110,159,4134,1274
15-02-2023,9,Watch,Accessories,16,380,419,6704,624
15-02-2023,10,Sneakers,Footwear,14,350,449,6286,1386
16-02-2023,1,Polo shirt,Shirts,21,300,399,8379,2079
16-02-2023,2,Jeans,Pants,26,600,699,18174,2574
16-02-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
16-02-2023,4,Tuxedo, Suits,12,560,669,8028,1308
16-02-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
16-02-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
16-02-2023,7,Running jacket,Activewear,26,420,499,12974,2054
16-02-2023,8,Belt,Accessories,29,110,159,4611,1421
16-02-2023,9,Watch,Accessories,25,380,419,10475,975
16-02-2023,10,Sneakers,Footwear,22,350,449,9878,2178
17-02-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
17-02-2023,2,Jeans,Pants,26,600,699,18174,2574
17-02-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
17-02-2023,4,Tuxedo, Suits,21,560,669,14049,2289
17-02-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
17-02-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
17-02-2023,7,Running jacket,Activewear,21,420,499,10479,1659
17-02-2023,8,Belt,Accessories,18,110,159,2862,882
17-02-2023,9,Watch,Accessories,16,380,419,6704,624
17-02-2023,10,Sneakers,Footwear,23,350,449,10327,2277
18-02-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
18-02-2023,2,Jeans,Pants,28,600,699,19572,2772
18-02-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
18-02-2023,4,Tuxedo, Suits,25,560,669,16725,2725
18-02-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
18-02-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
18-02-2023,7,Running jacket,Activewear,21,420,499,10479,1659
18-02-2023,8,Belt,Accessories,29,110,159,4611,1421
18-02-2023,9,Watch,Accessories,13,380,419,5447,507
18-02-2023,10,Sneakers,Footwear,25,350,449,11225,2475
19-02-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
19-02-2023,2,Jeans,Pants,22,600,699,15378,2178
19-02-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
19-02-2023,4,Tuxedo, Suits,16,560,669,10704,1744
19-02-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
19-02-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
19-02-2023,7,Running jacket,Activewear,12,420,499,5988,948
19-02-2023,8,Belt,Accessories,20,110,159,3180,980
19-02-2023,9,Watch,Accessories,20,380,419,8380,780
19-02-2023,10,Sneakers,Footwear,27,350,449,12123,2673
20-02-2023,1,Polo shirt,Shirts,24,300,399,9576,2376
20-02-2023,2,Jeans,Pants,21,600,699,14679,2079
20-02-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
20-02-2023,4,Tuxedo, Suits,19,560,669,12711,2071
20-02-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
20-02-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
20-02-2023,7,Running jacket,Activewear,15,420,499,7485,1185
20-02-2023,8,Belt,Accessories,16,110,159,2544,784
20-02-2023,9,Watch,Accessories,23,380,419,9637,897
20-02-2023,10,Sneakers,Footwear,22,350,449,9878,2178
21-02-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
21-02-2023,2,Jeans,Pants,19,600,699,13281,1881
21-02-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
21-02-2023,4,Tuxedo, Suits,27,560,669,18063,2943
21-02-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
21-02-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
21-02-2023,7,Running jacket,Activewear,14,420,499,6986,1106
21-02-2023,8,Belt,Accessories,15,110,159,2385,735
21-02-2023,9,Watch,Accessories,28,380,419,11732,1092
21-02-2023,10,Sneakers,Footwear,17,350,449,7633,1683
22-02-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
22-02-2023,2,Jeans,Pants,22,600,699,15378,2178
22-02-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
22-02-2023,4,Tuxedo, Suits,29,560,669,19401,3161
22-02-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
22-02-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
22-02-2023,7,Running jacket,Activewear,22,420,499,10978,1738
22-02-2023,8,Belt,Accessories,13,110,159,2067,637
22-02-2023,9,Watch,Accessories,13,380,419,5447,507
22-02-2023,10,Sneakers,Footwear,15,350,449,6735,1485
23-02-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
23-02-2023,2,Jeans,Pants,21,600,699,14679,2079
23-02-2023,3,Denim jacket,Outerwear,16,700,749,11984,784
23-02-2023,4,Tuxedo, Suits,19,560,669,12711,2071
23-02-2023,5,V-neck -Sweaters,Sweaters,28,420,489,13692,1932
23-02-2023,6,Graphic T-shirt,T-shirts,16,150,199,3184,784
23-02-2023,7,Running jacket,Activewear,12,420,499,5988,948
23-02-2023,8,Belt,Accessories,22,110,159,3498,1078
23-02-2023,9,Watch,Accessories,22,380,419,9218,858
23-02-2023,10,Sneakers,Footwear,27,350,449,12123,2673
24-02-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
24-02-2023,2,Jeans,Pants,17,600,699,11883,1683
24-02-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
24-02-2023,4,Tuxedo, Suits,16,560,669,10704,1744
24-02-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
24-02-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
24-02-2023,7,Running jacket,Activewear,22,420,499,10978,1738
24-02-2023,8,Belt,Accessories,26,110,159,4134,1274
24-02-2023,9,Watch,Accessories,10,380,419,4190,390
24-02-2023,10,Sneakers,Footwear,15,350,449,6735,1485
25-02-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
25-02-2023,2,Jeans,Pants,21,600,699,14679,2079
25-02-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
25-02-2023,4,Tuxedo, Suits,22,560,669,14718,2398
25-02-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
25-02-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
25-02-2023,7,Running jacket,Activewear,20,420,499,9980,1580
25-02-2023,8,Belt,Accessories,14,110,159,2226,686
25-02-2023,9,Watch,Accessories,13,380,419,5447,507
25-02-2023,10,Sneakers,Footwear,12,350,449,5388,1188
26-02-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
26-02-2023,2,Jeans,Pants,29,600,699,20271,2871
26-02-2023,3,Denim jacket,Outerwear,27,700,749,20223,1323
26-02-2023,4,Tuxedo, Suits,24,560,669,16056,2616
26-02-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
26-02-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
26-02-2023,7,Running jacket,Activewear,23,420,499,11477,1817
26-02-2023,8,Belt,Accessories,24,110,159,3816,1176
26-02-2023,9,Watch,Accessories,10,380,419,4190,390
26-02-2023,10,Sneakers,Footwear,12,350,449,5388,1188
27-02-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
27-02-2023,2,Jeans,Pants,20,600,699,13980,1980
27-02-2023,3,Denim jacket,Outerwear,21,700,749,15729,1029
27-02-2023,4,Tuxedo, Suits,19,560,669,12711,2071
27-02-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
27-02-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
27-02-2023,7,Running jacket,Activewear,15,420,499,7485,1185
27-02-2023,8,Belt,Accessories,21,110,159,3339,1029
27-02-2023,9,Watch,Accessories,17,380,419,7123,663
27-02-2023,10,Sneakers,Footwear,13,350,449,5837,1287
28-02-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
28-02-2023,2,Jeans,Pants,27,600,699,18873,2673
28-02-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
28-02-2023,4,Tuxedo, Suits,18,560,669,12042,1962
28-02-2023,5,V-neck -Sweaters,Sweaters,13,420,489,6357,897
28-02-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
28-02-2023,7,Running jacket,Activewear,18,420,499,8982,1422
28-02-2023,8,Belt,Accessories,10,110,159,1590,490
28-02-2023,9,Watch,Accessories,29,380,419,12151,1131
28-02-2023,10,Sneakers,Footwear,22,350,449,9878,2178
01-03-2023,1,Polo shirt,Shirts,25,300,399,9975,2475
01-03-2023,2,Jeans,Pants,22,600,699,15378,2178
01-03-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
01-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
01-03-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
01-03-2023,6,Graphic T-shirt,T-shirts,27,150,199,5373,1323
01-03-2023,7,Running jacket,Activewear,28,420,499,13972,2212
01-03-2023,8,Belt,Accessories,14,110,159,2226,686
01-03-2023,9,Watch,Accessories,24,380,419,10056,936
01-03-2023,10,Sneakers,Footwear,11,350,449,4939,1089
02-03-2023,1,Polo shirt,Shirts,19,300,399,7581,1881
02-03-2023,2,Jeans,Pants,27,600,699,18873,2673
02-03-2023,3,Denim jacket,Outerwear,22,700,749,16478,1078
02-03-2023,4,Tuxedo, Suits,14,560,669,9366,1526
02-03-2023,5,V-neck -Sweaters,Sweaters,10,420,489,4890,690
02-03-2023,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
02-03-2023,7,Running jacket,Activewear,27,420,499,13473,2133
02-03-2023,8,Belt,Accessories,24,110,159,3816,1176
02-03-2023,9,Watch,Accessories,26,380,419,10894,1014
02-03-2023,10,Sneakers,Footwear,20,350,449,8980,1980
03-03-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
03-03-2023,2,Jeans,Pants,22,600,699,15378,2178
03-03-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
03-03-2023,4,Tuxedo, Suits,11,560,669,7359,1199
03-03-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
03-03-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
03-03-2023,7,Running jacket,Activewear,10,420,499,4990,790
03-03-2023,8,Belt,Accessories,25,110,159,3975,1225
03-03-2023,9,Watch,Accessories,15,380,419,6285,585
03-03-2023,10,Sneakers,Footwear,26,350,449,11674,2574
04-03-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
04-03-2023,2,Jeans,Pants,14,600,699,9786,1386
04-03-2023,3,Denim jacket,Outerwear,15,700,749,11235,735
04-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
04-03-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
04-03-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
04-03-2023,7,Running jacket,Activewear,19,420,499,9481,1501
04-03-2023,8,Belt,Accessories,19,110,159,3021,931
04-03-2023,9,Watch,Accessories,28,380,419,11732,1092
04-03-2023,10,Sneakers,Footwear,26,350,449,11674,2574
05-03-2023,1,Polo shirt,Shirts,23,300,399,9177,2277
05-03-2023,2,Jeans,Pants,18,600,699,12582,1782
05-03-2023,3,Denim jacket,Outerwear,23,700,749,17227,1127
05-03-2023,4,Tuxedo, Suits,10,560,669,6690,1090
05-03-2023,5,V-neck -Sweaters,Sweaters,28,420,489,13692,1932
05-03-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
05-03-2023,7,Running jacket,Activewear,22,420,499,10978,1738
05-03-2023,8,Belt,Accessories,13,110,159,2067,637
05-03-2023,9,Watch,Accessories,10,380,419,4190,390
05-03-2023,10,Sneakers,Footwear,26,350,449,11674,2574
06-03-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
06-03-2023,2,Jeans,Pants,11,600,699,7689,1089
06-03-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
06-03-2023,4,Tuxedo, Suits,16,560,669,10704,1744
06-03-2023,5,V-neck -Sweaters,Sweaters,11,420,489,5379,759
06-03-2023,6,Graphic T-shirt,T-shirts,12,150,199,2388,588
06-03-2023,7,Running jacket,Activewear,27,420,499,13473,2133
06-03-2023,8,Belt,Accessories,21,110,159,3339,1029
06-03-2023,9,Watch,Accessories,10,380,419,4190,390
06-03-2023,10,Sneakers,Footwear,21,350,449,9429,2079
07-03-2023,1,Polo shirt,Shirts,14,300,399,5586,1386
07-03-2023,2,Jeans,Pants,26,600,699,18174,2574
07-03-2023,3,Denim jacket,Outerwear,25,700,749,18725,1225
07-03-2023,4,Tuxedo, Suits,24,560,669,16056,2616
07-03-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
07-03-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
07-03-2023,7,Running jacket,Activewear,23,420,499,11477,1817
07-03-2023,8,Belt,Accessories,11,110,159,1749,539
07-03-2023,9,Watch,Accessories,20,380,419,8380,780
07-03-2023,10,Sneakers,Footwear,28,350,449,12572,2772
08-03-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
08-03-2023,2,Jeans,Pants,15,600,699,10485,1485
08-03-2023,3,Denim jacket,Outerwear,11,700,749,8239,539
08-03-2023,4,Tuxedo, Suits,15,560,669,10035,1635
08-03-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
08-03-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
08-03-2023,7,Running jacket,Activewear,27,420,499,13473,2133
08-03-2023,8,Belt,Accessories,24,110,159,3816,1176
08-03-2023,9,Watch,Accessories,28,380,419,11732,1092
08-03-2023,10,Sneakers,Footwear,11,350,449,4939,1089
09-03-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
09-03-2023,2,Jeans,Pants,15,600,699,10485,1485
09-03-2023,3,Denim jacket,Outerwear,10,700,749,7490,490
09-03-2023,4,Tuxedo, Suits,24,560,669,16056,2616
09-03-2023,5,V-neck -Sweaters,Sweaters,19,420,489,9291,1311
09-03-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
09-03-2023,7,Running jacket,Activewear,26,420,499,12974,2054
09-03-2023,8,Belt,Accessories,14,110,159,2226,686
09-03-2023,9,Watch,Accessories,13,380,419,5447,507
09-03-2023,10,Sneakers,Footwear,19,350,449,8531,1881
10-03-2023,1,Polo shirt,Shirts,26,300,399,10374,2574
10-03-2023,2,Jeans,Pants,19,600,699,13281,1881
10-03-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
10-03-2023,4,Tuxedo, Suits,29,560,669,19401,3161
10-03-2023,5,V-neck -Sweaters,Sweaters,14,420,489,6846,966
10-03-2023,6,Graphic T-shirt,T-shirts,11,150,199,2189,539
10-03-2023,7,Running jacket,Activewear,15,420,499,7485,1185
10-03-2023,8,Belt,Accessories,11,110,159,1749,539
10-03-2023,9,Watch,Accessories,22,380,419,9218,858
10-03-2023,10,Sneakers,Footwear,20,350,449,8980,1980
11-03-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
11-03-2023,2,Jeans,Pants,25,600,699,17475,2475
11-03-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
11-03-2023,4,Tuxedo, Suits,28,560,669,18732,3052
11-03-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
11-03-2023,6,Graphic T-shirt,T-shirts,25,150,199,4975,1225
11-03-2023,7,Running jacket,Activewear,20,420,499,9980,1580
11-03-2023,8,Belt,Accessories,25,110,159,3975,1225
11-03-2023,9,Watch,Accessories,17,380,419,7123,663
11-03-2023,10,Sneakers,Footwear,13,350,449,5837,1287
12-03-2023,1,Polo shirt,Shirts,17,300,399,6783,1683
12-03-2023,2,Jeans,Pants,13,600,699,9087,1287
12-03-2023,3,Denim jacket,Outerwear,12,700,749,8988,588
12-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
12-03-2023,5,V-neck -Sweaters,Sweaters,27,420,489,13203,1863
12-03-2023,6,Graphic T-shirt,T-shirts,28,150,199,5572,1372
12-03-2023,7,Running jacket,Activewear,28,420,499,13972,2212
12-03-2023,8,Belt,Accessories,14,110,159,2226,686
12-03-2023,9,Watch,Accessories,27,380,419,11313,1053
12-03-2023,10,Sneakers,Footwear,19,350,449,8531,1881
13-03-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
13-03-2023,2,Jeans,Pants,10,600,699,6990,990
13-03-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
13-03-2023,4,Tuxedo, Suits,18,560,669,12042,1962
13-03-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
13-03-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
13-03-2023,7,Running jacket,Activewear,11,420,499,5489,869
13-03-2023,8,Belt,Accessories,26,110,159,4134,1274
13-03-2023,9,Watch,Accessories,23,380,419,9637,897
13-03-2023,10,Sneakers,Footwear,22,350,449,9878,2178
14-03-2023,1,Polo shirt,Shirts,18,300,399,7182,1782
14-03-2023,2,Jeans,Pants,24,600,699,16776,2376
14-03-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
14-03-2023,4,Tuxedo, Suits,20,560,669,13380,2180
14-03-2023,5,V-neck -Sweaters,Sweaters,25,420,489,12225,1725
14-03-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
14-03-2023,7,Running jacket,Activewear,13,420,499,6487,1027
14-03-2023,8,Belt,Accessories,10,110,159,1590,490
14-03-2023,9,Watch,Accessories,17,380,419,7123,663
14-03-2023,10,Sneakers,Footwear,26,350,449,11674,2574
15-03-2023,1,Polo shirt,Shirts,12,300,399,4788,1188
15-03-2023,2,Jeans,Pants,29,600,699,20271,2871
15-03-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
15-03-2023,4,Tuxedo, Suits,24,560,669,16056,2616
15-03-2023,5,V-neck -Sweaters,Sweaters,23,420,489,11247,1587
15-03-2023,6,Graphic T-shirt,T-shirts,23,150,199,4577,1127
15-03-2023,7,Running jacket,Activewear,11,420,499,5489,869
15-03-2023,8,Belt,Accessories,22,110,159,3498,1078
15-03-2023,9,Watch,Accessories,23,380,419,9637,897
15-03-2023,10,Sneakers,Footwear,28,350,449,12572,2772
16-03-2023,1,Polo shirt,Shirts,16,300,399,6384,1584
16-03-2023,2,Jeans,Pants,12,600,699,8388,1188
16-03-2023,3,Denim jacket,Outerwear,24,700,749,17976,1176
16-03-2023,4,Tuxedo, Suits,23,560,669,15387,2507
16-03-2023,5,V-neck -Sweaters,Sweaters,20,420,489,9780,1380
16-03-2023,6,Graphic T-shirt,T-shirts,24,150,199,4776,1176
16-03-2023,7,Running jacket,Activewear,22,420,499,10978,1738
16-03-2023,8,Belt,Accessories,27,110,159,4293,1323
16-03-2023,9,Watch,Accessories,15,380,419,6285,585
16-03-2023,10,Sneakers,Footwear,12,350,449,5388,1188
17-03-2023,1,Polo shirt,Shirts,28,300,399,11172,2772
17-03-2023,2,Jeans,Pants,24,600,699,16776,2376
17-03-2023,3,Denim jacket,Outerwear,14,700,749,10486,686
17-03-2023,4,Tuxedo, Suits,19,560,669,12711,2071
17-03-2023,5,V-neck -Sweaters,Sweaters,16,420,489,7824,1104
17-03-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
17-03-2023,7,Running jacket,Activewear,16,420,499,7984,1264
17-03-2023,8,Belt,Accessories,21,110,159,3339,1029
17-03-2023,9,Watch,Accessories,26,380,419,10894,1014
17-03-2023,10,Sneakers,Footwear,22,350,449,9878,2178
18-03-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
18-03-2023,2,Jeans,Pants,13,600,699,9087,1287
18-03-2023,3,Denim jacket,Outerwear,19,700,749,14231,931
18-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
18-03-2023,5,V-neck -Sweaters,Sweaters,18,420,489,8802,1242
18-03-2023,6,Graphic T-shirt,T-shirts,22,150,199,4378,1078
18-03-2023,7,Running jacket,Activewear,27,420,499,13473,2133
18-03-2023,8,Belt,Accessories,24,110,159,3816,1176
18-03-2023,9,Watch,Accessories,13,380,419,5447,507
18-03-2023,10,Sneakers,Footwear,24,350,449,10776,2376
19-03-2023,1,Polo shirt,Shirts,11,300,399,4389,1089
19-03-2023,2,Jeans,Pants,24,600,699,16776,2376
19-03-2023,3,Denim jacket,Outerwear,17,700,749,12733,833
19-03-2023,4,Tuxedo, Suits,17,560,669,11373,1853
19-03-2023,5,V-neck -Sweaters,Sweaters,26,420,489,12714,1794
19-03-2023,6,Graphic T-shirt,T-shirts,21,150,199,4179,1029
19-03-2023,7,Running jacket,Activewear,28,420,499,13972,2212
19-03-2023,8,Belt,Accessories,19,110,159,3021,931
19-03-2023,9,Watch,Accessories,18,380,419,7542,702
19-03-2023,10,Sneakers,Footwear,14,350,449,6286,1386
20-03-2023,1,Polo shirt,Shirts,15,300,399,5985,1485
20-03-2023,2,Jeans,Pants,29,600,699,20271,2871
20-03-2023,3,Denim jacket,Outerwear,11,700,749,8239,539
20-03-2023,4,Tuxedo, Suits,22,560,669,14718,2398
20-03-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
20-03-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
20-03-2023,7,Running jacket,Activewear,10,420,499,4990,790
20-03-2023,8,Belt,Accessories,15,110,159,2385,735
20-03-2023,9,Watch,Accessories,15,380,419,6285,585
20-03-2023,10,Sneakers,Footwear,25,350,449,11225,2475
21-03-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
21-03-2023,2,Jeans,Pants,20,600,699,13980,1980
21-03-2023,3,Denim jacket,Outerwear,18,700,749,13482,882
21-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
21-03-2023,5,V-neck -Sweaters,Sweaters,28,420,489,13692,1932
21-03-2023,6,Graphic T-shirt,T-shirts,17,150,199,3383,833
21-03-2023,7,Running jacket,Activewear,14,420,499,6986,1106
21-03-2023,8,Belt,Accessories,13,110,159,2067,637
21-03-2023,9,Watch,Accessories,15,380,419,6285,585
21-03-2023,10,Sneakers,Footwear,11,350,449,4939,1089
22-03-2023,1,Polo shirt,Shirts,29,300,399,11571,2871
22-03-2023,2,Jeans,Pants,20,600,699,13980,1980
22-03-2023,3,Denim jacket,Outerwear,13,700,749,9737,637
22-03-2023,4,Tuxedo, Suits,24,560,669,16056,2616
22-03-2023,5,V-neck -Sweaters,Sweaters,15,420,489,7335,1035
22-03-2023,6,Graphic T-shirt,T-shirts,26,150,199,5174,1274
22-03-2023,7,Running jacket,Activewear,15,420,499,7485,1185
22-03-2023,8,Belt,Accessories,28,110,159,4452,1372
22-03-2023,9,Watch,Accessories,11,380,419,4609,429
22-03-2023,10,Sneakers,Footwear,24,350,449,10776,2376
23-03-2023,1,Polo shirt,Shirts,20,300,399,7980,1980
23-03-2023,2,Jeans,Pants,17,600,699,11883,1683
23-03-2023,3,Denim jacket,Outerwear,28,700,749,20972,1372
23-03-2023,4,Tuxedo, Suits,22,560,669,14718,2398
23-03-2023,5,V-neck -Sweaters,Sweaters,21,420,489,10269,1449
23-03-2023,6,Graphic T-shirt,T-shirts,14,150,199,2786,686
23-03-2023,7,Running jacket,Activewear,15,420,499,7485,1185
23-03-2023,8,Belt,Accessories,13,110,159,2067,637
23-03-2023,9,Watch,Accessories,28,380,419,11732,1092
23-03-2023,10,Sneakers,Footwear,29,350,449,13021,2871
24-03-2023,1,Polo shirt,Shirts,10,300,399,3990,990
24-03-2023,2,Jeans,Pants,29,600,699,20271,2871
24-03-2023,3,Denim jacket,Outerwear,26,700,749,19474,1274
24-03-2023,4,Tuxedo, Suits,21,560,669,14049,2289
24-03-2023,5,V-neck -Sweaters,Sweaters,24,420,489,11736,1656
24-03-2023,6,Graphic T-shirt,T-shirts,10,150,199,1990,490
24-03-2023,7,Running jacket,Activewear,23,420,499,11477,1817
24-03-2023,8,Belt,Accessories,15,110,159,2385,735
24-03-2023,9,Watch,Accessories,14,380,419,5866,546
24-03-2023,10,Sneakers,Footwear,20,350,449,8980,1980
25-03-2023,1,Polo shirt,Shirts,13,300,399,5187,1287
25-03-2023,2,Jeans,Pants,22,600,699,15378,2178
25-03-2023,3,Denim jacket,Outerwear,20,700,749,14980,980
25-03-2023,4,Tuxedo, Suits,12,560,669,8028,1308
